product_id,sku,group_name,entertainment,product_name,category,price_twd,currency,stock,release_date,image_url,thumbnail_url,description,official_licensed,limited_edition,preorder,rating,sold_count,weight_g,dimensions,country_of_origin,material,max_purchase_qty,shipping_days_estimate,tags,last_updated,status
185,NMIXX-00185,NMIXX,JYP,NMIXX Tour Tshirt,Apparel/Tour Tshirt,1050,TWD,40,2022/5/18,https://cdn.example.com/HW3/NMIXX/185.jpg,https://cdn.example.com/HW3/NMIXX/185_thumb.jpg,官方周邊 Tour Tshirt，100% 精梳棉，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.7,418,285,依尺寸而定,KR,棉/聚酯纖維,2,7,"apparel,nmixx,official",2025/10/3,in_stock
186,NMIXX-00186,NMIXX,JYP,NMIXX Season's Single,Album,410,TWD,89,2024/10/28,https://cdn.example.com/HW3/NMIXX/186.jpg,https://cdn.example.com/HW3/NMIXX/186_thumb.jpg,NMIXX 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.7,4750,421,180×250×25 mm,KR,紙類,3,3,"album,nmixx,official",2025/10/3,in_stock
187,NMIXX-00187,NMIXX,JYP,NMIXX Official Light Stick Ver.2,Light Stick,2270,TWD,91,2024/4/26,https://cdn.example.com/HW3/NMIXX/187.jpg,https://cdn.example.com/HW3/NMIXX/187_thumb.jpg,NMIXX 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 2,TRUE,FALSE,FALSE,4.7,1454,406,105×105×250 mm,KR,塑膠/ABS,5,6,"light stick,nmixx,official",2025/10/3,in_stock
188,NMIXX-00188,NMIXX,JYP,NMIXX Hoodie,Apparel/Hoodie,2820,TWD,216,2024/2/20,https://cdn.example.com/HW3/NMIXX/188.jpg,https://cdn.example.com/HW3/NMIXX/188_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.5,2476,523,依尺寸而定,KR,棉/聚酯纖維,5,3,"apparel,nmixx,official",2025/10/3,in_stock
189,NMIXX-00189,NMIXX,JYP,NMIXX Photocard Binder Set,Photocard,730,TWD,196,2023/9/8,https://cdn.example.com/HW3/NMIXX/189.jpg,https://cdn.example.com/HW3/NMIXX/189_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,FALSE,4.2,3400,108,55×85 mm（單張）,KR,紙類,5,6,"photocard,nmixx,official",2025/10/3,in_stock
190,NMIXX-00190,NMIXX,JYP,NMIXX Hoodie,Apparel/Hoodie,2000,TWD,99,2023/2/21,https://cdn.example.com/HW3/NMIXX/190.jpg,https://cdn.example.com/HW3/NMIXX/190_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.9,777,310,依尺寸而定,KR,棉/聚酯纖維,2,2,"apparel,nmixx,official",2025/10/3,in_stock
191,CORTIS-00191,Cortis,HYBE,Cortis 1st Mini Album,Album,950,TWD,137,2025/4/22,https://cdn.example.com/HW3/Cortis/191.jpg,https://cdn.example.com/HW3/Cortis/191_thumb.jpg,Cortis 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.4,145,636,180×250×25 mm,KR,紙類,2,3,"album,cortis,official",2025/10/3,in_stock
192,CORTIS-00192,Cortis,HYBE,Cortis Logo Keyring,Keyring,580,TWD,77,2025/9/3,https://cdn.example.com/HW3/Cortis/192.jpg,https://cdn.example.com/HW3/Cortis/192_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.5,1980,78,40×70 mm,KR,塑膠/ABS,3,4,"keyring,cortis,official",2025/10/3,in_stock
193,CORTIS-00193,Cortis,HYBE,Cortis Official Light Stick Ver.3,Light Stick,1740,TWD,142,2025/9/20,https://cdn.example.com/HW3/Cortis/193.jpg,https://cdn.example.com/HW3/Cortis/193_thumb.jpg,Cortis 官方應援棒 Ver.3，支援藍牙與演唱會同步，附收納袋與腕繩。,TRUE,FALSE,FALSE,4.8,2643,442,105×105×250 mm,KR,塑膠/ABS,2,4,"light stick,cortis,official",2025/10/3,in_stock
194,CORTIS-00194,Cortis,HYBE,Cortis Official Light Stick Ver.1,Light Stick,1650,TWD,81,2025/1/9,https://cdn.example.com/HW3/Cortis/194.jpg,https://cdn.example.com/HW3/Cortis/194_thumb.jpg,Cortis 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 1,TRUE,FALSE,FALSE,4.8,2438,387,105×105×250 mm,KR,塑膠/ABS,2,3,"light stick,cortis,official",2025/10/3,in_stock
195,CORTIS-00195,Cortis,HYBE,Cortis Official Light Stick Ver.4,Light Stick,1700,TWD,80,2025/6/22,https://cdn.example.com/HW3/Cortis/195.jpg,https://cdn.example.com/HW3/Cortis/195_thumb.jpg,Cortis 官方應援棒 Ver.4，支援藍牙與演唱會同步，附收納袋與腕繩。,TRUE,FALSE,FALSE,4.8,4038,477,105×105×250 mm,KR,塑膠/ABS,5,3,"light stick,cortis,official",2025/10/3,in_stock
196,CORTIS-00196,Cortis,HYBE,Cortis Photocard Binder Set,Photocard,370,TWD,62,2025/9/8,https://cdn.example.com/HW3/Cortis/196.jpg,https://cdn.example.com/HW3/Cortis/196_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.7,501,172,55×85 mm（單張）,KR,紙類,1,2,"photocard,cortis,official",2025/10/3,in_stock
197,CORTIS-00197,Cortis,HYBE,Cortis Mini Light Stick Keyring,Keyring,220,TWD,120,2025/1/4,https://cdn.example.com/HW3/Cortis/197.jpg,https://cdn.example.com/HW3/Cortis/197_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,TRUE,FALSE,4.3,1257,78,40×70 mm,KR,塑膠/ABS,1,3,"keyring,cortis,official",2025/10/3,in_stock
198,CORTIS-00198,Cortis,HYBE,Cortis Hoodie,Apparel/Hoodie,1620,TWD,183,2025/9/5,https://cdn.example.com/HW3/Cortis/198.jpg,https://cdn.example.com/HW3/Cortis/198_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,TRUE,4.6,117,496,依尺寸而定,KR,棉/聚酯纖維,1,6,"apparel,cortis,official",2025/10/3,in_stock
199,CORTIS-00199,Cortis,HYBE,Cortis Special Photocard Pack,Photocard,310,TWD,60,2025/8/9,https://cdn.example.com/HW3/Cortis/199.jpg,https://cdn.example.com/HW3/Cortis/199_thumb.jpg,官方小卡套組，共 10 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,TRUE,4.3,1592,144,55×85 mm（單張）,KR,紙類,3,4,"photocard,cortis,official",2025/10/3,in_stock
200,CORTIS-00200,Cortis,HYBE,Cortis Special Single Album,Album,760,TWD,193,2025/5/5,https://cdn.example.com/HW3/Cortis/200.jpg,https://cdn.example.com/HW3/Cortis/200_thumb.jpg,Cortis 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.9,279,585,180×250×25 mm,KR,紙類,1,5,"album,cortis,official",2025/10/3,in_stock
201,VIVIZ-00201,VIVIZ,BPM,VIVIZ Official Light Stick Ver.4,Light Stick,1220,TWD,142,2022/6/19,https://cdn.example.com/HW3/VIVIZ/201.jpg,https://cdn.example.com/HW3/VIVIZ/201_thumb.jpg,VIVIZ 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 4,TRUE,FALSE,FALSE,4.5,801,393,105×105×250 mm,KR,塑膠/ABS,1,3,"light stick,viviz,official",2025/10/3,in_stock
202,VIVIZ-00202,VIVIZ,BPM,VIVIZ Season's Single,Album,430,TWD,159,2025/1/17,https://cdn.example.com/HW3/VIVIZ/202.jpg,https://cdn.example.com/HW3/VIVIZ/202_thumb.jpg,VIVIZ 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.9,148,493,180×250×25 mm,KR,紙類,2,6,"album,viviz,official",2025/10/3,in_stock
203,VIVIZ-00203,VIVIZ,BPM,VIVIZ Special Single Album,Album,520,TWD,160,2023/5/8,https://cdn.example.com/HW3/VIVIZ/203.jpg,https://cdn.example.com/HW3/VIVIZ/203_thumb.jpg,VIVIZ 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.9,2737,638,180×250×25 mm,KR,紙類,5,7,"album,viviz,official",2025/10/3,in_stock
204,VIVIZ-00204,VIVIZ,BPM,VIVIZ 2nd Mini Album,Album,400,TWD,74,2024/6/14,https://cdn.example.com/HW3/VIVIZ/204.jpg,https://cdn.example.com/HW3/VIVIZ/204_thumb.jpg,VIVIZ 正版專輯，含 96p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.8,4899,400,180×250×25 mm,KR,紙類,5,4,"album,viviz,official",2025/10/3,in_stock
205,VIVIZ-00205,VIVIZ,BPM,VIVIZ 2nd Full Album,Album,580,TWD,111,2025/2/6,https://cdn.example.com/HW3/VIVIZ/205.jpg,https://cdn.example.com/HW3/VIVIZ/205_thumb.jpg,VIVIZ 正版專輯，含 88p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.7,722,532,180×250×25 mm,KR,紙類,3,3,"album,viviz,official",2025/10/3,in_stock
206,VIVIZ-00206,VIVIZ,BPM,VIVIZ Official Poster,Poster,340,TWD,197,2024/2/18,https://cdn.example.com/HW3/VIVIZ/206.jpg,https://cdn.example.com/HW3/VIVIZ/206_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.5,2974,159,520×770 mm（筒裝）,KR,紙類,1,2,"poster,viviz,official",2025/10/3,in_stock
207,VIVIZ-00207,VIVIZ,BPM,VIVIZ 2nd Full Album,Album,630,TWD,37,2022/9/29,https://cdn.example.com/HW3/VIVIZ/207.jpg,https://cdn.example.com/HW3/VIVIZ/207_thumb.jpg,VIVIZ 正版專輯，含 88p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,3362,402,180×250×25 mm,KR,紙類,1,2,"album,viviz,official",2025/10/3,in_stock
208,VIVIZ-00208,VIVIZ,BPM,VIVIZ 2nd Mini Album,Album,740,TWD,120,2023/8/21,https://cdn.example.com/HW3/VIVIZ/208.jpg,https://cdn.example.com/HW3/VIVIZ/208_thumb.jpg,VIVIZ 正版專輯，含 96p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,TRUE,4.9,2008,356,180×250×25 mm,KR,紙類,2,7,"album,viviz,official",2025/10/3,in_stock
209,VIVIZ-00209,VIVIZ,BPM,VIVIZ Official Light Stick Ver.2,Light Stick,1820,TWD,52,2024/10/6,https://cdn.example.com/HW3/VIVIZ/209.jpg,https://cdn.example.com/HW3/VIVIZ/209_thumb.jpg,VIVIZ 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 2,TRUE,TRUE,FALSE,4.5,3986,418,105×105×250 mm,KR,塑膠/ABS,1,4,"light stick,viviz,official",2025/10/3,in_stock
210,VIVIZ-00210,VIVIZ,BPM,VIVIZ 1st Full Album,Album,960,TWD,42,2024/7/26,https://cdn.example.com/HW3/VIVIZ/210.jpg,https://cdn.example.com/HW3/VIVIZ/210_thumb.jpg,VIVIZ 正版專輯，含 120p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,TRUE,TRUE,4.5,3132,450,180×250×25 mm,KR,紙類,3,5,"album,viviz,official",2025/10/3,in_stock
211,MAMAMOO-00211,MAMAMOO,RBW,MAMAMOO Official Light Stick Ver.2,Light Stick,1860,TWD,137,2018/7/4,https://cdn.example.com/HW3/MAMAMOO/211.jpg,https://cdn.example.com/HW3/MAMAMOO/211_thumb.jpg,MAMAMOO 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 2,TRUE,FALSE,FALSE,5,2407,504,105×105×250 mm,KR,塑膠/ABS,5,6,"light stick,mamamoo,official",2025/10/3,in_stock
212,MAMAMOO-00212,MAMAMOO,RBW,MAMAMOO Photocard Binder Set,Photocard,440,TWD,108,2022/10/24,https://cdn.example.com/HW3/MAMAMOO/212.jpg,https://cdn.example.com/HW3/MAMAMOO/212_thumb.jpg,官方小卡套組，共 12 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,FALSE,4.7,4489,180,55×85 mm（單張）,KR,紙類,2,7,"photocard,mamamoo,official",2025/10/3,in_stock
213,MAMAMOO-00213,MAMAMOO,RBW,MAMAMOO Photocard Set (Random 1 of 9),Photocard,780,TWD,127,2018/9/14,https://cdn.example.com/HW3/MAMAMOO/213.jpg,https://cdn.example.com/HW3/MAMAMOO/213_thumb.jpg,官方小卡套組，共 12 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.3,3371,170,55×85 mm（單張）,KR,紙類,5,3,"photocard,mamamoo,official",2025/10/3,in_stock
214,MAMAMOO-00214,MAMAMOO,RBW,MAMAMOO Official Poster,Poster,330,TWD,217,2023/6/29,https://cdn.example.com/HW3/MAMAMOO/214.jpg,https://cdn.example.com/HW3/MAMAMOO/214_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.7,4789,159,520×770 mm（筒裝）,KR,紙類,5,6,"poster,mamamoo,official",2025/10/3,in_stock
215,MAMAMOO-00215,MAMAMOO,RBW,MAMAMOO Cap,Apparel/Cap,1030,TWD,217,2014/10/29,https://cdn.example.com/HW3/MAMAMOO/215.jpg,https://cdn.example.com/HW3/MAMAMOO/215_thumb.jpg,官方周邊 Cap，棉質，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.8,4884,458,依尺寸而定,KR,棉/聚酯纖維,1,2,"apparel,mamamoo,official",2025/10/3,in_stock
216,MAMAMOO-00216,MAMAMOO,RBW,MAMAMOO Special Photocard Pack,Photocard,380,TWD,159,2014/12/29,https://cdn.example.com/HW3/MAMAMOO/216.jpg,https://cdn.example.com/HW3/MAMAMOO/216_thumb.jpg,官方小卡套組，共 10 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.5,2736,162,55×85 mm（單張）,KR,紙類,5,2,"photocard,mamamoo,official",2025/10/3,in_stock
217,MAMAMOO-00217,MAMAMOO,RBW,MAMAMOO 2nd Full Album,Album,810,TWD,133,2022/10/10,https://cdn.example.com/HW3/MAMAMOO/217.jpg,https://cdn.example.com/HW3/MAMAMOO/217_thumb.jpg,MAMAMOO 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,2845,541,180×250×25 mm,KR,紙類,1,5,"album,mamamoo,official",2025/10/3,in_stock
218,MAMAMOO-00218,MAMAMOO,RBW,MAMAMOO Special Single Album,Album,500,TWD,102,2020/12/30,https://cdn.example.com/HW3/MAMAMOO/218.jpg,https://cdn.example.com/HW3/MAMAMOO/218_thumb.jpg,MAMAMOO 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,3920,528,180×250×25 mm,KR,紙類,1,5,"album,mamamoo,official",2025/10/3,in_stock
219,MAMAMOO-00219,MAMAMOO,RBW,MAMAMOO Photocard Binder Set,Photocard,330,TWD,196,2015/1/2,https://cdn.example.com/HW3/MAMAMOO/219.jpg,https://cdn.example.com/HW3/MAMAMOO/219_thumb.jpg,官方小卡套組，共 10 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,FALSE,4.7,1366,118,55×85 mm（單張）,KR,紙類,2,6,"photocard,mamamoo,official",2025/10/3,in_stock
220,MAMAMOO-00220,MAMAMOO,RBW,MAMAMOO 3rd Mini Album,Album,820,TWD,176,2023/2/1,https://cdn.example.com/HW3/MAMAMOO/220.jpg,https://cdn.example.com/HW3/MAMAMOO/220_thumb.jpg,MAMAMOO 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,259,468,180×250×25 mm,KR,紙類,2,5,"album,mamamoo,official",2025/10/3,in_stock
221,TWS-00221,TWS,HYBE,TWS Hoodie,Apparel/Hoodie,1510,TWD,67,2024/8/7,https://cdn.example.com/HW3/TWS/221.jpg,https://cdn.example.com/HW3/TWS/221_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.8,4749,540,依尺寸而定,KR,棉/聚酯纖維,1,6,"apparel,tws,official",2025/10/3,in_stock
222,TWS-00222,TWS,HYBE,TWS Repackage Album,Album,470,TWD,150,2025/5/16,https://cdn.example.com/HW3/TWS/222.jpg,https://cdn.example.com/HW3/TWS/222_thumb.jpg,TWS 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,3235,484,180×250×25 mm,KR,紙類,1,4,"album,tws,official",2025/10/3,in_stock
223,TWS-00223,TWS,HYBE,TWS Official Light Stick Ver.4,Light Stick,1550,TWD,166,2025/9/21,https://cdn.example.com/HW3/TWS/223.jpg,https://cdn.example.com/HW3/TWS/223_thumb.jpg,TWS 官方應援棒 Ver.4，支援藍牙與演唱會同步，附收納袋與腕繩。,TRUE,TRUE,FALSE,4.3,2521,426,105×105×250 mm,KR,塑膠/ABS,1,3,"light stick,tws,official",2025/10/3,in_stock
224,TWS-00224,TWS,HYBE,TWS Official Light Stick Ver.2,Light Stick,2000,TWD,50,2025/9/2,https://cdn.example.com/HW3/TWS/224.jpg,https://cdn.example.com/HW3/TWS/224_thumb.jpg,TWS 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 2,TRUE,FALSE,FALSE,4.6,4422,457,105×105×250 mm,KR,塑膠/ABS,2,6,"light stick,tws,official",2025/10/3,in_stock
225,TWS-00225,TWS,HYBE,TWS 2nd Full Album,Album,670,TWD,28,2025/9/26,https://cdn.example.com/HW3/TWS/225.jpg,https://cdn.example.com/HW3/TWS/225_thumb.jpg,TWS 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,1618,580,180×250×25 mm,KR,紙類,5,6,"album,tws,official",2025/10/3,in_stock
226,TWS-00226,TWS,HYBE,TWS Hoodie,Apparel/Hoodie,2340,TWD,121,2025/5/18,https://cdn.example.com/HW3/TWS/226.jpg,https://cdn.example.com/HW3/TWS/226_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.3,4651,530,依尺寸而定,KR,棉/聚酯纖維,1,3,"apparel,tws,official",2025/10/3,in_stock
227,TWS-00227,TWS,HYBE,TWS Official Light Stick Ver.3,Light Stick,2300,TWD,214,2024/6/21,https://cdn.example.com/HW3/TWS/227.jpg,https://cdn.example.com/HW3/TWS/227_thumb.jpg,TWS 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 3,TRUE,FALSE,FALSE,4.8,4523,423,105×105×250 mm,KR,塑膠/ABS,1,6,"light stick,tws,official",2025/10/3,in_stock
228,TWS-00228,TWS,HYBE,TWS Repackage Album,Album,800,TWD,123,2024/8/11,https://cdn.example.com/HW3/TWS/228.jpg,https://cdn.example.com/HW3/TWS/228_thumb.jpg,TWS 正版專輯，含 96p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,TRUE,FALSE,4.8,2458,629,180×250×25 mm,KR,紙類,1,5,"album,tws,official",2025/10/3,in_stock
229,TWS-00229,TWS,HYBE,TWS 2nd Mini Album,Album,590,TWD,191,2025/8/25,https://cdn.example.com/HW3/TWS/229.jpg,https://cdn.example.com/HW3/TWS/229_thumb.jpg,TWS 正版專輯，含 88p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.7,1379,457,180×250×25 mm,KR,紙類,2,3,"album,tws,official",2025/10/3,in_stock
230,TWS-00230,TWS,HYBE,TWS Photocard Set (Random 1 of 9),Photocard,570,TWD,152,2025/9/3,https://cdn.example.com/HW3/TWS/230.jpg,https://cdn.example.com/HW3/TWS/230_thumb.jpg,官方小卡套組，共 10 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,FALSE,4.4,4711,115,55×85 mm（單張）,KR,紙類,3,6,"photocard,tws,official",2025/10/3,in_stock
231,ONEUS-00231,ONEUS,RBW,ONEUS Mini Light Stick Keyring,Keyring,250,TWD,30,2023/8/13,https://cdn.example.com/HW3/ONEUS/231.jpg,https://cdn.example.com/HW3/ONEUS/231_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.3,1107,38,40×70 mm,KR,塑膠/ABS,2,3,"keyring,oneus,official",2025/10/3,in_stock
232,ONEUS-00232,ONEUS,RBW,ONEUS Official Poster,Poster,400,TWD,162,2020/8/5,https://cdn.example.com/HW3/ONEUS/232.jpg,https://cdn.example.com/HW3/ONEUS/232_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.5,638,245,520×770 mm（筒裝）,KR,紙類,1,5,"poster,oneus,official",2025/10/3,in_stock
233,ONEUS-00233,ONEUS,RBW,ONEUS Hoodie,Apparel/Hoodie,2920,TWD,139,2024/2/6,https://cdn.example.com/HW3/ONEUS/233.jpg,https://cdn.example.com/HW3/ONEUS/233_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,TRUE,4.8,783,368,依尺寸而定,KR,棉/聚酯纖維,5,7,"apparel,oneus,official",2025/10/3,in_stock
234,ONEUS-00234,ONEUS,RBW,ONEUS Concert Poster,Poster,230,TWD,124,2021/6/11,https://cdn.example.com/HW3/ONEUS/234.jpg,https://cdn.example.com/HW3/ONEUS/234_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.5,2343,221,520×770 mm（筒裝）,KR,紙類,3,6,"poster,oneus,official",2025/10/3,in_stock
235,ONEUS-00235,ONEUS,RBW,ONEUS Cap,Apparel/Cap,1100,TWD,189,2022/11/8,https://cdn.example.com/HW3/ONEUS/235.jpg,https://cdn.example.com/HW3/ONEUS/235_thumb.jpg,官方周邊 Cap，棉質，常規版型，建議冷水反面清洗。,TRUE,FALSE,TRUE,4.7,3784,583,依尺寸而定,KR,棉/聚酯纖維,1,2,"apparel,oneus,official",2025/10/3,in_stock
236,ONEUS-00236,ONEUS,RBW,ONEUS Official Slogan Banner,Banner,480,TWD,124,2019/1/3,https://cdn.example.com/HW3/ONEUS/236.jpg,https://cdn.example.com/HW3/ONEUS/236_thumb.jpg,官方應援手幅，雙面印刷，防潑水布料，演唱會/簽售適用。,TRUE,FALSE,FALSE,4.3,2492,158,200×600 mm,KR,紙類,2,4,"banner,oneus,official",2025/10/3,in_stock
237,ONEUS-00237,ONEUS,RBW,ONEUS Repackage Album,Album,730,TWD,116,2019/8/1,https://cdn.example.com/HW3/ONEUS/237.jpg,https://cdn.example.com/HW3/ONEUS/237_thumb.jpg,ONEUS 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.8,3536,434,180×250×25 mm,KR,紙類,1,7,"album,oneus,official",2025/10/3,in_stock
238,ONEUS-00238,ONEUS,RBW,ONEUS 1st Full Album,Album,480,TWD,189,2024/10/28,https://cdn.example.com/HW3/ONEUS/238.jpg,https://cdn.example.com/HW3/ONEUS/238_thumb.jpg,ONEUS 正版專輯，含 88p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,TRUE,4.5,1007,465,180×250×25 mm,KR,紙類,5,7,"album,oneus,official",2025/10/3,in_stock
239,ONEUS-00239,ONEUS,RBW,ONEUS 2nd Mini Album,Album,440,TWD,95,2020/2/27,https://cdn.example.com/HW3/ONEUS/239.jpg,https://cdn.example.com/HW3/ONEUS/239_thumb.jpg,ONEUS 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,1110,402,180×250×25 mm,KR,紙類,2,2,"album,oneus,official",2025/10/3,in_stock
240,ONEUS-00240,ONEUS,RBW,ONEUS Tour Tshirt,Apparel/Tour Tshirt,1420,TWD,127,2020/11/3,https://cdn.example.com/HW3/ONEUS/240.jpg,https://cdn.example.com/HW3/ONEUS/240_thumb.jpg,官方周邊 Tour Tshirt，100% 精梳棉，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.8,3392,512,依尺寸而定,KR,棉/聚酯纖維,5,3,"apparel,oneus,official",2025/10/3,in_stock
241,XG-00241,XG,XGALX/AVEX,XG 2nd Mini Album,Album,950,TWD,124,2023/12/21,https://cdn.example.com/HW3/XG/241.jpg,https://cdn.example.com/HW3/XG/241_thumb.jpg,XG 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.4,710,546,180×250×25 mm,KR,紙類,2,6,"album,xg,official",2025/10/3,in_stock
242,XG-00242,XG,XGALX/AVEX,XG Cap,Apparel/Cap,890,TWD,183,2022/2/24,https://cdn.example.com/HW3/XG/242.jpg,https://cdn.example.com/HW3/XG/242_thumb.jpg,官方周邊 Cap，棉質，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.7,1565,578,依尺寸而定,KR,棉/聚酯纖維,5,4,"apparel,xg,official",2025/10/3,in_stock
243,XG-00243,XG,XGALX/AVEX,XG Official Poster,Poster,450,TWD,76,2022/8/19,https://cdn.example.com/HW3/XG/243.jpg,https://cdn.example.com/HW3/XG/243_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.6,118,218,520×770 mm（筒裝）,KR,紙類,3,4,"poster,xg,official",2025/10/3,in_stock
244,XG-00244,XG,XGALX/AVEX,XG Special Single Album,Album,830,TWD,165,2022/2/4,https://cdn.example.com/HW3/XG/244.jpg,https://cdn.example.com/HW3/XG/244_thumb.jpg,XG 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,TRUE,FALSE,4.2,515,387,180×250×25 mm,KR,紙類,5,6,"album,xg,official",2025/10/3,in_stock
245,XG-00245,XG,XGALX/AVEX,XG Official Light Stick Ver.4,Light Stick,2020,TWD,152,2025/8/4,https://cdn.example.com/HW3/XG/245.jpg,https://cdn.example.com/HW3/XG/245_thumb.jpg,XG 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 4,TRUE,FALSE,FALSE,4.3,667,371,105×105×250 mm,KR,塑膠/ABS,2,3,"light stick,xg,official",2025/10/3,in_stock
